200;573;Installation chemin Alexandre;786;2006-11-21T19:48:50.410Z;2006-11-29T20:54:26.646Z;2006-11-30T23:54:32.410Z
201;907;Chantier rue Poirier;541;2006-02-24T22:29:13.575Z;2006-03-01T08:09:04.047Z;2006-03-04T04:35:31.575Z
202;527;Nouvelle installation boulevard Samson;933;2012-01-21T06:23:25.515Z;2012-01-21T11:12:22.783Z;2012-01-23T13:08:25.515Z
203;555;Installation rue Schneider;466;2011-06-16T13:22:57.765Z;2011-06-16T19:04:26.049Z;2011-06-23T08:32:15.765Z
204;401;Construction boulevard Goncalves;811;2006-07-25T16:10:03.343Z;2006-07-29T10:43:41.214Z;2006-08-01T17:09:45.343Z
205;505;Nouvelle installation rue Munoz;629;2009-11-13T16:00:12.730Z;2009-11-16T20:43:25.179Z;2009-11-19T10:42:12.730Z
206;65;Mise en comformité avenue Gilbert;207;2006-05-15T04:00:25.072Z;2006-05-22T07:01:57.289Z;2006-05-25T15:29:31.072Z
207;338;Mise en comformité rue Godard;744;2010-08-15T04:50:06.410Z;2010-08-23T04:33:43.002Z;2010-08-26T21:53:06.410Z
208;977;Ravallement chemin Guillou;843;2013-03-29T11:35:05.142Z;2013-03-30T14:37:56.027Z;2013-04-04T00:04:47.142Z
209;231;Chantier chemin Labbe;522;2011-07-22T16:14:10.002Z;2011-07-23T07:50:48.459Z;2011-07-27T10:50:46.002Z
210;590;Plan d'équipement boulevard Valentin;675;2011-03-28T00:37:15.150Z;2011-04-01T17:00:25.860Z;2011-04-11T09:54:39.150Z
211;699;Rénovation boulevard Mathieu;502;2008-10-07T11:35:47.969Z;2008-10-09T18:31:23.947Z;2008-10-10T20:59:29.969Z
212;478;Nouvelle installation rue Royer;366;2010-03-23T21:22:37.123Z;2010-03-28T04:04:51.946Z;2010-03-29T12:03:43.123Z
213;947;Nouvelle installation avenue Maillet;240;2013-03-25T10:21:47.895Z;2013-04-03T17:34:24.444Z;2013-04-05T13:10:41.895Z
214;205;Plan d'équipement chemin Leclercq;221;2008-10-18T04:00:50.598Z;2008-10-19T02:37:56.810Z;2008-10-23T08:28:44.598Z
215;678;Plan d'équipement avenue Guillou;213;2011-01-26T13:05:59.658Z;2011-02-02T14:26:49.094Z;2011-02-08T14:59:59.658Z
216;696;Rénovation avenue Rossi;417;2013-12-25T23:49:14.624Z;2013-12-26T11:19:05.607Z;2013-12-31T14:08:26.624Z
217;886;Nouvelle installation rue Bertin;554;2011-11-10T15:48:34.900Z;2011-11-11T10:49:50.383Z;2011-11-17T08:46:28.900Z
218;359;Solution d'équipement chemin Martinez;445;2005-02-27T13:05:58.329Z;2005-03-10T18:00:28.324Z;2005-03-11T15:16:28.329Z
219;166;Chantier rue Lemonnier;512;2012-10-04T20:24:05.155Z;2012-10-05T06:21:33.675Z;2012-10-13T21:34:35.155Z
220;404;Solution d'équipement rue Sauvage;717;2013-05-31T06:03:15.085Z;2013-05-31T13:39:43.313Z;2013-06-13T16:42:51.085Z
221;263;Mise au normes rue Merle;379;2009-07-23T15:04:44.324Z;2009-08-01T03:21:39.811Z;2009-08-07T12:24:50.324Z
222;769;Nouvelle installation rue Deschamps;169;2011-06-10T17:35:22.789Z;2011-06-15T01:35:11.372Z;2011-06-15T03:26:22.789Z
223;172;Chantier rue Cordier;350;2010-12-03T03:30:21.711Z;2010-12-05T17:30:05.001Z;2010-12-10T05:57:39.711Z
224;647;Chantier rue Gregoire;246;2008-10-19T08:17:32.873Z;2008-10-24T01:42:24.534Z;2008-10-27T09:00:44.873Z
225;211;Suite de l'installation chemin Nicolas;377;2012-11-24T22:20:18.646Z;2012-11-28T07:01:48.536Z;2012-12-09T03:14:54.646Z
226;28;Rénovation rue Peron;970;2013-08-11T09:55:26.529Z;2013-08-12T16:10:31.742Z;2013-08-22T12:44:20.529Z
227;795;Plan d'équipement boulevard Lelievre;449;2011-02-02T15:56:58.242Z;2011-02-11T07:31:19.017Z;2011-02-16T16:50:40.242Z
228;828;Suite de l'installation avenue Julien;261;2007-01-18T06:16:33.062Z;2007-01-19T20:18:14.845Z;2007-01-21T11:17:27.062Z
229;61;Chantier rue Normand;520;2011-09-16T23:34:12.057Z;2011-09-18T04:37:57.028Z;2011-09-18T08:03:18.057Z
230;66;Chantier boulevard Daniel;565;2012-03-25T17:08:56.824Z;2012-04-02T05:20:53.382Z;2012-04-09T15:12:50.824Z
231;315;Mise au normes boulevard Bonnet;156;2010-07-13T13:38:09.665Z;2010-07-19T14:45:00.090Z;2010-07-26T07:08:27.665Z
232;655;Construction chemin Marty;579;2008-02-19T03:40:12.807Z;2008-02-23T12:08:03.659Z;2008-02-24T19:27:00.807Z
233;885;Rénovation rue Maury;455;2008-02-07T19:58:03.504Z;2008-02-11T10:59:14.626Z;2008-02-13T21:36:09.504Z
234;99;Chantier boulevard Roche;772;2006-09-25T18:03:53.534Z;2006-09-27T17:00:48.586Z;2006-09-28T01:32:41.534Z
235;306;Installation boulevard Louis;793;2010-03-30T05:19:49.093Z;2010-03-31T13:01:55.771Z;2010-03-31T17:49:49.093Z
236;583;Ravallement avenue Royer;391;2013-03-11T13:47:34.694Z;2013-03-15T22:17:35.825Z;2013-03-16T23:43:58.694Z
237;482;Installation rue Georges;872;2008-01-28T02:44:16.878Z;2008-01-29T02:27:16.455Z;2008-01-29T20:20:52.878Z
238;579;Chantier rue Ollivier;669;2011-01-20T22:28:40.093Z;2011-01-29T01:59:07.245Z;2011-02-04T20:54:28.093Z
239;263;Chantier boulevard Cohen;234;2006-08-21T04:08:21.612Z;2006-08-22T15:44:26.443Z;2006-08-27T19:16:45.612Z
240;331;Plan d'équipement rue Salmon;895;2009-02-28T22:41:54.739Z;2009-03-05T11:33:33.918Z;2009-03-05T12:33:48.739Z
241;110;Ravallement rue Fouquet;314;2009-09-11T17:55:57.625Z;2009-09-18T14:29:35.773Z;2009-09-19T22:18:09.625Z
242;570;Chantier avenue Leger;249;2011-02-22T02:31:35.026Z;2011-02-23T09:03:12.803Z;2011-02-25T15:12:23.026Z
243;540;Rénovation avenue Vincent;579;2011-10-14T21:22:58.655Z;2011-10-17T14:53:33.300Z;2011-10-25T10:41:34.655Z
244;102;Ravallement rue Thomas;951;2013-01-05T21:03:29.588Z;2013-01-13T04:19:28.803Z;2013-01-18T16:23:17.588Z
245;939;Rénovation rue Berger;188;2011-12-07T12:09:48.157Z;2011-12-08T06:38:06.489Z;2011-12-19T08:51:48.157Z
246;567;Rénovation chemin Hamel;157;2007-02-14T01:54:27.990Z;2007-02-14T19:52:17.001Z;2007-02-17T07:39:09.990Z
247;453;Rénovation boulevard Mallet;656;2010-05-24T16:05:06.258Z;2010-05-25T22:08:47.547Z;2010-05-26T18:49:12.258Z
248;130;Plan d'équipement rue Seguin;531;2007-04-18T10:23:24.572Z;2007-04-19T08:21:09.705Z;2007-04-21T15:02:24.572Z
249;493;Installation boulevard Meunier;850;2005-12-09T20:45:06.392Z;2005-12-11T20:55:01.774Z;2005-12-18T04:46:18.392Z
250;645;Chantier boulevard Monnier;463;2008-10-09T18:35:44.732Z;2008-10-23T11:14:14.663Z;2008-10-24T11:33:02.732Z
251;654;Suite de l'installation rue Huet;506;2010-11-10T00:54:44.542Z;2010-11-18T11:10:39.660Z;2010-11-21T16:30:08.542Z
252;195;Mise en comformité chemin Lenoir;461;2006-01-17T14:41:26.972Z;2006-01-22T20:03:06.332Z;2006-01-28T08:22:50.972Z
253;851;Installation avenue Didier;145;2012-01-10T15:27:25.935Z;2012-01-14T03:39:37.498Z;2012-01-18T19:49:37.935Z
254;920;Suite de l'installation boulevard Faivre;680;2010-09-30T17:26:58.166Z;2010-10-02T06:42:03.543Z;2010-10-11T04:56:04.166Z
255;387;Suite de l'installation rue Riou;435;2011-09-06T21:37:28.937Z;2011-09-09T00:06:32.714Z;2011-09-15T07:28:10.937Z
256;757;Nouvelle installation boulevard Delorme;194;2013-12-14T02:37:27.765Z;2013-12-21T01:44:57.304Z;2013-12-22T08:27:15.765Z
257;369;Mise en comformité chemin Lecomte;599;2008-06-22T08:35:29.340Z;2008-06-24T08:28:19.173Z;2008-06-30T11:51:59.340Z
258;152;Installation boulevard Masson;335;2013-02-24T02:23:39.468Z;2013-02-24T13:05:56.087Z;2013-02-25T01:45:15.468Z
259;500;Chantier rue Laurent;459;2009-03-18T22:37:05.515Z;2009-03-26T14:37:24.701Z;2009-03-28T23:52:59.515Z
260;493;Suite de l'installation avenue Rousseau;485;2013-01-25T04:17:19.980Z;2013-01-29T10:01:41.322Z;2013-02-01T22:48:13.980Z
261;759;Plan d'équipement boulevard Antoine;297;2009-10-09T14:45:06.464Z;2009-10-09T19:33:44.115Z;2009-10-10T17:45:42.464Z
262;313;Suite de l'installation boulevard Da Silva;588;2013-03-24T23:33:14.075Z;2013-03-25T20:28:06.474Z;2013-03-28T22:27:14.075Z
263;150;Solution d'équipement rue Voisin;919;2010-04-10T22:53:29.945Z;2010-04-16T01:02:23.807Z;2010-04-25T23:52:35.945Z
264;39;Plan d'équipement boulevard Bruneau;984;2006-08-16T02:19:18.614Z;2006-08-27T21:47:26.410Z;2006-08-28T01:12:42.614Z
265;453;Installation boulevard Gillet;171;2008-03-21T02:35:56.394Z;2008-03-31T16:16:07.538Z;2008-04-01T10:53:20.394Z
266;143;Suite de l'installation rue Lopes;234;2013-09-17T04:42:20.226Z;2013-09-17T08:25:23.202Z;2013-09-17T21:51:38.226Z
267;103;Installation avenue Boyer;646;2005-08-21T15:15:02.054Z;2005-08-21T17:14:26.170Z;2005-08-22T05:07:14.054Z
268;234;Rénovation rue Clerc;324;2005-02-10T08:00:02.686Z;2005-02-13T21:51:12.938Z;2005-02-16T00:52:32.686Z
269;729;Rénovation chemin Bourgeois;575;2005-03-05T03:43:28.003Z;2005-03-08T01:10:53.022Z;2005-03-09T16:07:46.003Z
270;978;Mise au normes avenue Meunier;502;2009-07-14T20:11:24.879Z;2009-07-18T05:12:12.625Z;2009-07-20T08:41:06.879Z
271;794;Construction chemin Menard;894;2010-11-13T04:09:34.395Z;2010-11-13T09:49:41.954Z;2010-11-22T12:59:58.395Z
272;92;Chantier rue Garcia;704;2012-04-02T17:58:42.550Z;2012-04-04T23:56:04.129Z;2012-04-15T23:09:48.550Z
273;734;Nouvelle installation avenue Bigot;574;2013-12-01T08:33:34.648Z;2013-12-01T17:01:43.688Z;2013-12-02T18:30:16.648Z
274;796;Nouvelle installation rue Ferrand;259;2008-07-02T00:57:22.043Z;2008-07-08T19:13:21.192Z;2008-07-12T20:06:22.043Z
275;816;Ravallement avenue Maurice;856;2006-12-11T09:37:37.893Z;2006-12-16T02:26:32.713Z;2006-12-16T15:11:13.893Z
276;495;Solution d'équipement boulevard Chartier;739;2008-02-02T18:54:27.364Z;2008-02-02T23:36:50.207Z;2008-02-05T14:47:51.364Z
277;261;Mise en comformité avenue Leroy;538;2006-04-22T11:47:38.981Z;2006-04-23T14:16:06.848Z;2006-04-25T22:38:56.981Z
278;107;Chantier boulevard Delattre;817;2010-01-13T18:51:49.138Z;2010-01-17T22:57:04.155Z;2010-01-18T19:18:49.138Z
279;114;Chantier chemin Guillot;970;2005-04-08T21:04:49.474Z;2005-04-11T01:35:05.703Z;2005-04-11T06:45:01.474Z
280;553;Chantier chemin Techer;369;2009-11-11T11:59:29.261Z;2009-11-13T21:14:03.026Z;2009-11-23T15:15:41.261Z
281;150;Nouvelle installation avenue Lefevre;237;2007-07-25T17:53:13.756Z;2007-08-02T11:48:05.061Z;2007-08-04T07:28:19.756Z
282;840;Plan d'équipement boulevard Torres;201;2013-08-10T06:21:25.447Z;2013-08-12T04:11:26.505Z;2013-08-12T12:44:31.447Z
283;524;Ravallement rue Buisson;154;2011-04-01T15:11:25.529Z;2011-04-01T16:00:29.189Z;2011-04-01T21:45:37.529Z
284;465;Rénovation rue Buisson;529;2008-01-05T22:20:01.034Z;2008-01-07T09:49:00.145Z;2008-01-12T14:56:01.034Z
285;656;Chantier avenue Merle;589;2006-02-18T23:08:49.632Z;2006-02-24T13:00:21.582Z;2006-02-24T18:12:43.632Z
286;53;Rénovation rue Noel;513;2011-05-17T22:51:27.819Z;2011-05-20T04:21:42.124Z;2011-05-28T04:52:03.819Z
287;637;Mise au normes chemin Benard;152;2005-11-22T05:07:12.668Z;2005-12-02T16:00:42.832Z;2005-12-07T00:37:48.668Z
288;538;Rénovation avenue Blanchard;918;2008-09-07T19:35:31.284Z;2008-09-08T10:26:55.704Z;2008-09-14T06:43:01.284Z
289;599;Chantier chemin Poirier;133;2006-11-26T09:17:53.656Z;2006-11-26T10:15:56.107Z;2006-11-26T11:51:11.656Z
290;302;Chantier rue Dumont;452;2010-04-09T18:00:21.748Z;2010-04-09T22:37:24.882Z;2010-04-12T18:38:27.748Z
291;357;Chantier avenue Bruneau;436;2013-05-27T21:31:57.918Z;2013-06-10T22:18:14.081Z;2013-06-11T09:00:45.918Z
292;176;Chantier avenue Gros;885;2008-01-31T06:51:17.438Z;2008-02-06T15:45:09.107Z;2008-02-11T01:16:29.438Z
293;256;Chantier avenue Vaillant;710;2006-02-20T11:03:24.974Z;2006-02-28T23:58:55.573Z;2006-03-02T06:07:00.974Z
294;264;Construction rue Bourdon;971;2008-06-18T17:50:20.144Z;2008-06-21T18:37:21.930Z;2008-06-23T05:52:44.144Z
295;749;Chantier chemin Blanchard;800;2005-06-13T18:06:56.993Z;2005-06-27T15:00:01.191Z;2005-06-28T05:35:44.993Z
296;868;Suite de l'installation rue Huet;492;2005-12-05T18:25:01.858Z;2005-12-16T08:22:15.868Z;2005-12-20T11:44:13.858Z
297;1;Chantier rue Blanchet;885;2012-10-30T23:36:11.882Z;2012-11-01T07:12:39.092Z;2012-11-12T09:48:29.882Z
298;962;Solution d'équipement chemin Denis;733;2012-04-18T13:29:50.269Z;2012-04-21T05:50:15.523Z;2012-04-26T11:17:50.269Z
299;758;Suite de l'installation rue Vidal;232;2007-05-12T03:52:06.298Z;2007-05-12T10:26:11.086Z;2007-05-13T22:56:18.298Z
300;971;Nouvelle installation rue Ribeiro;239;2006-04-13T14:58:13.273Z;2006-04-13T23:23:43.994Z;2006-04-16T07:34:31.273Z
301;972;Rénovation rue Michel;693;2011-11-18T05:18:26.400Z;2011-11-27T22:49:18.534Z;2011-11-28T13:52:20.400Z
302;22;Chantier rue Guibert;313;2013-10-04T19:30:31.315Z;2013-10-04T22:00:30.361Z;2013-10-09T21:47:01.315Z
303;21;Mise au normes avenue Becker;987;2011-08-28T21:55:30.281Z;2011-08-30T06:00:02.050Z;2011-08-30T07:52:12.281Z
304;513;Chantier rue Petitjean;416;2013-09-20T13:24:35.940Z;2013-09-21T04:07:08.866Z;2013-09-24T00:15:53.940Z
305;760;Rénovation boulevard Collin;723;2010-06-26T17:02:01.486Z;2010-06-29T06:14:12.685Z;2010-07-05T13:49:43.486Z
306;627;Nouvelle installation boulevard Faure;527;2008-08-15T18:55:03.966Z;2008-08-19T08:39:25.213Z;2008-08-21T17:37:57.966Z
307;183;Installation rue Petitjean;905;2013-01-14T01:18:27.187Z;2013-01-14T11:23:47.470Z;2013-01-18T06:02:51.187Z
308;997;Nouvelle installation avenue Fleury;891;2014-03-08T07:19:32.142Z;2014-03-15T20:32:31.666Z;2014-03-23T05:23:26.142Z
309;618;Plan d'équipement boulevard Bailly;911;2011-03-06T14:00:04.498Z;2011-03-06T17:50:49.646Z;2011-03-10T13:15:58.498Z
310;353;Chantier avenue Alves;144;2013-04-11T20:10:22.641Z;2013-04-15T03:34:13.632Z;2013-04-15T05:34:04.641Z
311;476;Construction rue Delahaye;670;2008-06-09T15:30:04.495Z;2008-06-10T10:57:28.321Z;2008-06-23T15:39:58.495Z
312;487;Chantier avenue Dubois;593;2009-11-07T02:43:27.967Z;2009-11-08T04:29:09.003Z;2009-11-12T20:19:45.967Z
313;507;Rénovation rue Costa;818;2005-11-09T09:45:33.719Z;2005-11-10T22:23:08.085Z;2005-11-11T16:30:33.719Z
314;622;Chantier avenue Teixeira;286;2012-06-04T16:28:30.085Z;2012-06-05T17:10:48.131Z;2012-06-12T01:08:06.085Z
315;371;Installation rue Blanchet;548;2012-06-07T09:38:39.631Z;2012-06-16T20:41:21.486Z;2012-06-20T00:57:33.631Z
316;645;Plan d'équipement avenue Boutin;446;2005-05-30T12:44:47.513Z;2005-06-06T19:30:12.267Z;2005-06-10T21:45:59.513Z
317;881;Construction boulevard Dijoux;632;2011-11-24T20:07:26.431Z;2011-12-04T18:39:47.673Z;2011-12-05T11:37:26.431Z
318;864;Solution d'équipement rue Lenoir;664;2010-07-10T00:41:06.656Z;2010-07-15T17:30:21.260Z;2010-07-18T08:20:24.656Z
319;562;Chantier rue Andre;213;2011-01-08T13:08:19.325Z;2011-01-10T18:54:49.261Z;2011-01-14T02:43:43.325Z
320;17;Chantier chemin Petit;391;2005-04-08T16:44:08.407Z;2005-04-08T16:51:15.311Z;2005-04-08T17:49:50.407Z
321;48;Solution d'équipement avenue Denis;998;2005-12-06T14:24:12.926Z;2005-12-06T16:22:35.085Z;2005-12-07T00:37:24.926Z
322;60;Rénovation avenue Besnard;464;2013-09-27T07:43:15.550Z;2013-10-03T02:39:58.752Z;2013-10-03T07:53:45.550Z
323;968;Rénovation boulevard Martinez;996;2010-02-27T11:12:22.140Z;2010-03-02T21:57:33.885Z;2010-03-03T19:57:40.140Z
324;553;Rénovation rue Normand;115;2008-02-08T00:02:08.563Z;2008-02-10T23:51:49.114Z;2008-02-12T02:13:14.563Z
325;321;Suite de l'installation rue Munoz;148;2006-10-01T01:01:39.676Z;2006-10-05T15:44:02.868Z;2006-10-07T02:39:45.676Z
326;832;Solution d'équipement boulevard Aubert;772;2009-06-09T21:30:41.802Z;2009-06-11T03:49:32.559Z;2009-06-23T03:03:41.802Z
327;658;Chantier avenue Peltier;316;2008-09-14T19:18:36.734Z;2008-09-15T22:56:33.573Z;2008-09-25T16:39:00.734Z
328;101;Mise en comformité rue Pereira;132;2005-08-04T06:53:38.004Z;2005-08-09T23:47:48.033Z;2005-08-12T05:03:32.004Z
329;579;Chantier boulevard Carre;960;2006-11-13T11:10:15.093Z;2006-11-19T06:17:14.383Z;2006-11-21T05:41:09.093Z
330;925;Solution d'équipement boulevard Colas;818;2008-06-16T06:00:56.587Z;2008-06-17T21:44:54.805Z;2008-06-22T16:24:38.587Z
331;326;Rénovation avenue Vidal;511;2010-01-22T07:02:14.853Z;2010-01-29T10:14:37.967Z;2010-02-01T14:08:32.853Z
332;337;Mise au normes chemin Charpentier;185;2008-11-13T07:43:57.579Z;2008-11-23T04:40:43.443Z;2008-11-24T04:20:33.579Z
333;750;Mise au normes rue Antoine;467;2006-03-17T03:47:35.580Z;2006-03-19T16:34:35.115Z;2006-03-19T18:12:29.580Z
334;766;Rénovation chemin Riviere;314;2006-01-01T21:28:40.200Z;2006-01-14T09:59:23.049Z;2006-01-15T22:00:28.200Z
335;349;Rénovation rue Lejeune;658;2013-09-21T04:51:02.624Z;2013-09-29T19:15:28.067Z;2013-10-01T01:22:14.624Z
336;297;Mise au normes boulevard Fernandez;950;2008-01-27T02:28:06.144Z;2008-01-27T03:00:05.776Z;2008-01-27T03:55:42.144Z
337;982;Chantier chemin Humbert;314;2011-04-03T09:10:57.085Z;2011-04-03T13:28:46.144Z;2011-04-03T22:19:21.085Z
338;95;Chantier avenue De Sousa;198;2013-05-29T09:56:36.900Z;2013-05-30T11:51:39.601Z;2013-06-01T01:05:18.900Z
339;184;Chantier chemin Gosselin;323;2008-09-12T18:34:08.919Z;2008-09-14T12:09:47.842Z;2008-09-17T03:19:26.919Z
340;36;Installation avenue Vincent;593;2011-07-05T18:42:56.892Z;2011-07-13T13:32:10.522Z;2011-07-17T10:18:20.892Z
341;202;Ravallement avenue Pruvost;477;2007-04-20T12:32:04.411Z;2007-04-21T22:02:12.183Z;2007-04-22T14:10:28.411Z
342;81;Chantier rue Lenoir;754;2011-05-08T22:05:16.959Z;2011-05-09T03:52:58.400Z;2011-05-13T12:40:58.959Z
343;357;Chantier rue Royer;593;2007-06-13T08:04:34.856Z;2007-06-19T19:11:43.190Z;2007-06-20T05:47:10.856Z
344;895;Rénovation rue Labbe;975;2013-09-10T21:54:32.377Z;2013-09-11T12:06:42.498Z;2013-09-19T02:38:38.377Z
345;430;Chantier boulevard Lelievre;316;2010-10-08T09:58:40.940Z;2010-10-11T10:41:38.511Z;2010-10-18T17:26:52.940Z
346;762;Suite de l'installation boulevard Begue;961;2007-09-27T23:24:49.262Z;2007-10-08T16:29:53.685Z;2007-10-12T14:32:37.262Z
347;364;Solution d'équipement rue Robert;592;2010-09-17T12:03:29.357Z;2010-09-20T06:46:43.732Z;2010-09-25T08:23:53.357Z
348;511;Rénovation rue Leduc;180;2007-07-30T07:45:18.797Z;2007-08-04T13:05:29.808Z;2007-08-10T01:04:48.797Z
349;516;Chantier rue Dias;701;2006-05-17T03:23:30.504Z;2006-05-24T08:11:02.017Z;2006-05-24T20:26:48.504Z
350;414;Chantier avenue Bouvier;141;2008-09-16T18:58:30.509Z;2008-09-18T13:04:27.615Z;2008-09-19T15:13:48.509Z
351;473;Chantier rue Mahe;308;2008-04-05T15:05:52.267Z;2008-04-14T06:49:24.404Z;2008-04-15T06:08:34.267Z
352;891;Chantier chemin Dupuy;303;2011-07-16T09:50:27.235Z;2011-07-19T04:23:41.535Z;2011-07-24T03:15:39.235Z
353;38;Suite de l'installation chemin Garnier;344;2009-11-18T12:10:26.789Z;2009-12-02T04:00:27.595Z;2009-12-03T13:09:32.789Z
354;77;Chantier rue Ollivier;836;2007-12-23T16:56:48.671Z;2008-01-03T11:09:53.712Z;2008-01-03T22:40:54.671Z
355;29;Rénovation rue Descamps;789;2006-11-28T09:34:06.006Z;2006-12-03T19:14:48.968Z;2006-12-12T18:29:36.006Z
356;397;Installation boulevard Jean;429;2009-02-21T15:55:44.214Z;2009-02-22T02:52:43.371Z;2009-02-22T10:32:38.214Z
357;756;Nouvelle installation rue Lefebvre;472;2010-03-29T17:07:20.166Z;2010-04-01T05:52:44.507Z;2010-04-03T00:03:08.166Z
358;461;Nouvelle installation boulevard Martins;831;2008-08-19T06:41:16.045Z;2008-08-23T07:08:51.748Z;2008-08-29T14:09:28.045Z
359;146;Rénovation chemin Hoarau;641;2012-06-28T00:27:19.159Z;2012-07-04T04:22:16.822Z;2012-07-07T03:05:25.159Z
360;253;Solution d'équipement chemin Arnaud;817;2008-08-28T00:35:24.892Z;2008-08-29T08:27:31.230Z;2008-08-29T20:01:30.892Z
361;82;Chantier rue Adam;362;2005-07-15T01:28:31.745Z;2005-07-16T13:11:12.818Z;2005-07-23T01:27:55.745Z
362;894;Plan d'équipement chemin Renard;118;2010-05-29T12:42:32.293Z;2010-06-07T12:41:53.147Z;2010-06-07T15:42:32.293Z
363;942;Suite de l'installation chemin Cohen;402;2013-12-18T04:17:16.752Z;2013-12-20T14:23:43.237Z;2013-12-24T06:17:16.752Z
364;146;Mise en comformité chemin Dufour;357;2012-01-27T14:45:26.039Z;2012-01-27T18:03:42.020Z;2012-02-03T04:48:08.039Z
365;40;Suite de l'installation rue Gaudin;798;2006-01-22T15:30:10.088Z;2006-01-22T19:06:14.450Z;2006-01-23T06:49:58.088Z
366;877;Chantier avenue Lopez;347;2006-06-01T03:15:03.521Z;2006-06-04T09:52:50.877Z;2006-06-08T05:20:27.521Z
367;779;Chantier rue Boyer;396;2007-04-24T14:45:17.345Z;2007-05-02T07:21:06.190Z;2007-05-08T09:04:47.345Z
368;49;Ravallement chemin Pereira;593;2008-09-03T18:36:10.918Z;2008-09-05T14:50:39.670Z;2008-09-06T04:16:22.918Z
369;536;Chantier chemin Sanchez;353;2007-01-20T16:01:44.484Z;2007-01-27T07:37:06.228Z;2007-01-30T03:25:26.484Z
370;480;Plan d'équipement rue Launay;263;2008-09-19T18:41:34.143Z;2008-09-28T04:13:38.571Z;2008-10-03T05:43:04.143Z
371;972;Chantier chemin Pascal;371;2006-06-21T18:54:22.365Z;2006-06-24T21:47:41.381Z;2006-07-06T16:14:28.365Z
372;152;Installation chemin Fouquet;161;2010-02-11T20:28:14.221Z;2010-02-14T18:41:06.838Z;2010-02-18T09:03:20.221Z
373;248;Ravallement rue Dupuis;920;2012-03-13T13:32:27.276Z;2012-03-22T04:58:24.728Z;2012-03-28T05:24:03.276Z
374;641;Mise au normes rue Bonneau;307;2009-02-24T17:01:50.991Z;2009-03-03T13:38:56.916Z;2009-03-04T19:56:26.991Z
375;881;Plan d'équipement boulevard Barbier;681;2010-06-15T14:14:34.536Z;2010-06-15T23:48:04.716Z;2010-06-17T15:31:04.536Z
376;680;Solution d'équipement avenue Faivre;169;2012-04-13T18:52:32.726Z;2012-04-17T03:41:14.598Z;2012-04-19T10:39:20.726Z
377;710;Suite de l'installation chemin Leduc;634;2006-07-13T12:15:20.261Z;2006-07-17T13:50:35.227Z;2006-07-18T11:36:38.261Z
378;793;Chantier rue Payet;673;2013-11-19T00:25:35.055Z;2013-11-21T21:47:52.147Z;2013-11-25T07:54:05.055Z
379;579;Installation rue Riviere;592;2008-12-09T00:06:47.149Z;2008-12-11T16:28:20.803Z;2008-12-14T23:11:35.149Z
380;611;Mise en comformité rue Charpentier;109;2013-05-19T11:03:43.809Z;2013-05-19T23:09:13.778Z;2013-05-24T12:36:25.809Z
381;49;Chantier boulevard Delannoy;612;2007-10-20T18:11:54.431Z;2007-10-22T10:39:48.019Z;2007-11-01T18:54:48.431Z
382;799;Ravallement chemin Blanchard;831;2013-07-17T19:34:47.305Z;2013-07-23T04:29:31.135Z;2013-07-30T18:33:35.305Z
383;889;Mise au normes avenue Garcia;404;2010-09-11T22:21:41.144Z;2010-09-16T11:39:27.234Z;2010-09-26T00:21:05.144Z
384;77;Chantier avenue De Oliveira;748;2005-04-02T06:51:07.831Z;2005-04-10T04:51:34.934Z;2005-04-11T22:15:43.831Z
385;450;Suite de l'installation boulevard Fischer;937;2013-09-14T08:27:29.833Z;2013-09-27T00:25:02.681Z;2013-09-28T11:54:29.833Z
386;172;Nouvelle installation rue Antoine;406;2007-08-13T11:17:05.070Z;2007-08-16T00:53:45.506Z;2007-08-18T21:57:17.070Z
387;879;Solution d'équipement avenue Chevallier;546;2007-07-08T07:50:23.526Z;2007-07-10T04:36:46.126Z;2007-07-18T03:15:53.526Z
388;186;Construction rue Coste;607;2009-07-06T04:38:15.162Z;2009-07-06T18:10:05.625Z;2009-07-07T04:21:45.162Z
389;862;Construction chemin Leconte;531;2012-01-16T13:28:40.336Z;2012-01-18T12:46:01.312Z;2012-01-19T01:42:10.336Z
390;874;Solution d'équipement boulevard Legrand;759;2006-03-18T07:05:08.202Z;2006-03-19T06:12:13.124Z;2006-03-20T01:25:32.202Z
391;408;Construction avenue Blanchard;375;2012-07-20T05:41:31.453Z;2012-07-30T02:43:51.147Z;2012-08-01T11:09:07.453Z
392;597;Installation rue Dijoux;752;2006-06-30T18:40:00.200Z;2006-06-30T20:18:28.989Z;2006-06-30T20:51:24.200Z
393;796;Suite de l'installation avenue Dufour;504;2011-03-31T13:04:48.893Z;2011-04-04T19:56:17.945Z;2011-04-08T21:49:48.893Z
394;1;Rénovation boulevard Faure;837;2008-08-21T06:45:13.149Z;2008-08-23T05:21:26.694Z;2008-09-01T21:14:55.149Z
395;656;Rénovation avenue Meunier;217;2014-01-20T01:19:25.449Z;2014-01-21T14:01:33.321Z;2014-01-26T09:31:43.449Z
396;255;Chantier rue Ferrand;177;2008-10-11T03:22:53.831Z;2008-10-13T03:10:42.080Z;2008-10-14T03:39:05.831Z
397;478;Plan d'équipement avenue Letellier;946;2006-10-19T15:14:18.290Z;2006-10-27T07:06:37.744Z;2006-11-01T16:46:24.290Z
